-46.289326072005991 -75.611233404462041 21.027119806410511
-46.289326072005991 -75.611233404462041 21.027119806410511
-14.452539832793708 -87.626455455670026 45.928748364811653
13.276589533994446 -57.076221598748816 64.65080862971287
39.722264635911756 -30.653800898879549 78.259447348855176
31.396961020775365 -2.2027793809940288 93.186494936535425
21.25580530836671 13.790894835223799 98.927476852659524
0.98564653716695538 37.068706649855031 95.966294406821973
-23.007456050355287 48.187082795502576 59.275305706115532
-56.26693682126097 49.085664868896373 46.751392432673541
-82.887281144411475 26.979086048215212 44.959570051243503
-92.496085021076979 9.7207076883306733 43.768439526934088
-98.279148155429809 -23.690353856663226 38.696168975709121
-105.01573234668186 -60.697827681068588 25.743238434889133
-95.091259028349484 -90.779303209530099 55.511365728073997
-67.07933864006975 -75.771607855904293 87.804373346576796
-39.822287704203681 -63.119800754053955 113.87539262780847
-50.71760106121809 -25.256367156788336 132.23797104797845
-72.573524473769368 -9.2533925555589995 107.78614285412364
-58.835869890725121 -15.332308727240317 78.886197737470511
-35.421909339834592 -22.99195923075899 56.385227778105389
-14.530302238572059 -13.491757192421412 32.664799969726644
-5.5723573047213142 -6.4100859796457108 17.224101089107283
