48.269370760223566 -198.48783898410835 -96.677656243132503
48.269370760223566 -198.48783898410835 -96.677656243132503
37.052566379846283 -170.09828315696859 -100.76787262621585
26.674322976436603 -153.27220518165055 -99.887707126328891
7.8737025722098473 -127.07313174861758 -104.57143832649757
-10.758822301790001 -102.51818150410483 -109.0096992284749
-32.518601325576455 -78.695291852007841 -106.90885900797875
-56.727029951788978 -46.612371432477332 -109.64414526868902
-51.062213796874204 -27.464937637437558 -86.749679003958676
-42.537837579656241 -20.209916725739827 -71.144881401814771
-33.629770455801093 -16.678967959094553 -54.501901877404613
-18.509246056256767 -13.579973359140613 -26.090679472792925
